word,url
善導,https://ja.wiktionary.org/wiki/%E5%96%84%E5%B0%8E
善道,https://ja.wiktionary.org/wiki/%E5%96%84%E9%81%93
禅堂,https://ja.wiktionary.org/wiki/%E7%A6%85%E5%A0%82
蠕動,https://ja.wiktionary.org/wiki/%E8%A0%95%E5%8B%95
戦闘機,https://ja.wiktionary.org/wiki/%E6%88%A6%E9%97%98%E6%A9%9F
戦闘技術,https://ja.wiktionary.org/wiki/%E6%88%A6%E9%97%98%E6%8A%80%E8%A1%93
尖頭歯,https://ja.wiktionary.org/wiki/%E5%B0%96%E9%A0%AD%E6%AD%AF
前頭,https://ja.wiktionary.org/wiki/%E5%89%8D%E9%A0%AD
前途多難,https://ja.wiktionary.org/wiki/%E5%89%8D%E9%80%94%E5%A4%9A%E9%9B%A3
センドバック,https://ja.wiktionary.org/wiki/%E3%82%BB%E3%83%B3%E3%83%89%E3%83%90%E3%83%83%E3%82%AF
前途洋洋,https://ja.wiktionary.org/wiki/%E5%89%8D%E9%80%94%E6%B4%8B%E6%B4%8B
前途遼遠,https://ja.wiktionary.org/wiki/%E5%89%8D%E9%80%94%E9%81%BC%E9%81%A0
セントロメア,https://ja.wiktionary.org/wiki/%E3%82%BB%E3%83%B3%E3%83%88%E3%83%AD%E3%83%A1%E3%82%A2
船内,https://ja.wiktionary.org/wiki/%E8%88%B9%E5%86%85
善男,https://ja.wiktionary.org/wiki/%E5%96%84%E7%94%B7
善男子,https://ja.wiktionary.org/wiki/%E5%96%84%E7%94%B7%E5%AD%90
善男善女,https://ja.wiktionary.org/wiki/%E5%96%84%E7%94%B7%E5%96%84%E5%A5%B3
全日制,https://ja.wiktionary.org/wiki/%E5%85%A8%E6%97%A5%E5%88%B6
千日手,https://ja.wiktionary.org/wiki/%E5%8D%83%E6%97%A5%E6%89%8B
潜入,https://ja.wiktionary.org/wiki/%E6%BD%9C%E5%85%A5
先入観,https://ja.wiktionary.org/wiki/%E5%85%88%E5%85%A5%E8%A6%B3
仙女,https://ja.wiktionary.org/wiki/%E4%BB%99%E5%A5%B3
善女,https://ja.wiktionary.org/wiki/%E5%96%84%E5%A5%B3
善女人,https://ja.wiktionary.org/wiki/%E5%96%84%E5%A5%B3%E4%BA%BA
仙人,https://ja.wiktionary.org/wiki/%E4%BB%99%E4%BA%BA
先任,https://ja.wiktionary.org/wiki/%E5%85%88%E4%BB%BB
千人,https://ja.wiktionary.org/wiki/%E5%8D%83%E4%BA%BA
専任,https://ja.wiktionary.org/wiki/%E5%B0%82%E4%BB%BB
選任,https://ja.wiktionary.org/wiki/%E9%81%B8%E4%BB%BB
前任,https://ja.wiktionary.org/wiki/%E5%89%8D%E4%BB%BB
善人,https://ja.wiktionary.org/wiki/%E5%96%84%E4%BA%BA
仙人掌,https://ja.wiktionary.org/wiki/%E4%BB%99%E4%BA%BA%E6%8E%8C
先年,https://ja.wiktionary.org/wiki/%E5%85%88%E5%B9%B4
千年,https://ja.wiktionary.org/wiki/%E5%8D%83%E5%B9%B4
専念,https://ja.wiktionary.org/wiki/%E5%B0%82%E5%BF%B5
前年,https://ja.wiktionary.org/wiki/%E5%89%8D%E5%B9%B4
千年紀,https://ja.wiktionary.org/wiki/%E5%8D%83%E5%B9%B4%E7%B4%80
先王,https://ja.wiktionary.org/wiki/%E5%85%88%E7%8E%8B
洗脳,https://ja.wiktionary.org/wiki/%E6%B4%97%E8%84%B3
全納,https://ja.wiktionary.org/wiki/%E5%85%A8%E7%B4%8D
全能,https://ja.wiktionary.org/wiki/%E5%85%A8%E8%83%BD
前納,https://ja.wiktionary.org/wiki/%E5%89%8D%E7%B4%8D
前脳,https://ja.wiktionary.org/wiki/%E5%89%8D%E8%84%B3
前場,https://ja.wiktionary.org/wiki/%E5%89%8D%E5%A0%B4
専売,https://ja.wiktionary.org/wiki/%E5%B0%82%E5%A3%B2
先輩,https://ja.wiktionary.org/wiki/%E5%85%88%E8%BC%A9
戦敗,https://ja.wiktionary.org/wiki/%E6%88%A6%E6%95%97
全廃,https://ja.wiktionary.org/wiki/%E5%85%A8%E5%BB%83
全敗,https://ja.wiktionary.org/wiki/%E5%85%A8%E6%95%97
戦敗国,https://ja.wiktionary.org/wiki/%E6%88%A6%E6%95%97%E5%9B%BD
浅薄,https://ja.wiktionary.org/wiki/%E6%B5%85%E8%96%84
繊魄,https://ja.wiktionary.org/wiki/%E7%B9%8A%E9%AD%84
船舶,https://ja.wiktionary.org/wiki/%E8%88%B9%E8%88%B6
蟾魄,https://ja.wiktionary.org/wiki/%E8%9F%BE%E9%AD%84
銭帛,https://ja.wiktionary.org/wiki/%E9%8A%AD%E5%B8%9B
阡陌,https://ja.wiktionary.org/wiki/%E9%98%A1%E9%99%8C
前膊,https://ja.wiktionary.org/wiki/%E5%89%8D%E8%86%8A
前泊,https://ja.wiktionary.org/wiki/%E5%89%8D%E6%B3%8A
船舶工学,https://ja.wiktionary.org/wiki/%E8%88%B9%E8%88%B6%E5%B7%A5%E5%AD%A6
前膊骨,https://ja.wiktionary.org/wiki/%E5%89%8D%E8%86%8A%E9%AA%A8
船舶職員,https://ja.wiktionary.org/wiki/%E8%88%B9%E8%88%B6%E8%81%B7%E5%93%A1
選伐,https://ja.wiktionary.org/wiki/%E9%81%B8%E4%BC%90
選抜,https://ja.wiktionary.org/wiki/%E9%81%B8%E6%8A%9C
先発,https://ja.wiktionary.org/wiki/%E5%85%88%E7%99%BA
染髪,https://ja.wiktionary.org/wiki/%E6%9F%93%E9%AB%AA
洗髪,https://ja.wiktionary.org/wiki/%E6%B4%97%E9%AB%AA
浅発地震,https://ja.wiktionary.org/wiki/%E6%B5%85%E7%99%BA%E5%9C%B0%E9%9C%87
先晩,https://ja.wiktionary.org/wiki/%E5%85%88%E6%99%A9
先番,https://ja.wiktionary.org/wiki/%E5%85%88%E7%95%AA
旋盤,https://ja.wiktionary.org/wiki/%E6%97%8B%E7%9B%A4
先般,https://ja.wiktionary.org/wiki/%E5%85%88%E8%88%AC
千般,https://ja.wiktionary.org/wiki/%E5%8D%83%E8%88%AC
戦犯,https://ja.wiktionary.org/wiki/%E6%88%A6%E7%8A%AF
前半,https://ja.wiktionary.org/wiki/%E5%89%8D%E5%8D%8A
全判,https://ja.wiktionary.org/wiki/%E5%85%A8%E5%88%A4
前晩,https://ja.wiktionary.org/wiki/%E5%89%8D%E6%99%A9
膳番,https://ja.wiktionary.org/wiki/%E8%86%B3%E7%95%AA
全般,https://ja.wiktionary.org/wiki/%E5%85%A8%E8%88%AC
旋盤工,https://ja.wiktionary.org/wiki/%E6%97%8B%E7%9B%A4%E5%B7%A5
全反射,https://ja.wiktionary.org/wiki/%E5%85%A8%E5%8F%8D%E5%B0%84
繊美,https://ja.wiktionary.org/wiki/%E7%B9%8A%E7%BE%8E
繊靡,https://ja.wiktionary.org/wiki/%E7%B9%8A%E9%9D%A1
船尾,https://ja.wiktionary.org/wiki/%E8%88%B9%E5%B0%BE
戦備,https://ja.wiktionary.org/wiki/%E6%88%A6%E5%82%99
先妣,https://ja.wiktionary.org/wiki/%E5%85%88%E5%A6%A3
先非,https://ja.wiktionary.org/wiki/%E5%85%88%E9%9D%9E
賎婢,https://ja.wiktionary.org/wiki/%E8%B3%8E%E5%A9%A2
賤婢,https://ja.wiktionary.org/wiki/%E8%B3%A4%E5%A9%A2
戦費,https://ja.wiktionary.org/wiki/%E6%88%A6%E8%B2%BB
全備,https://ja.wiktionary.org/wiki/%E5%85%A8%E5%82%99
全美,https://ja.wiktionary.org/wiki/%E5%85%A8%E7%BE%8E
善美,https://ja.wiktionary.org/wiki/%E5%96%84%E7%BE%8E
前非,https://ja.wiktionary.org/wiki/%E5%89%8D%E9%9D%9E
善否,https://ja.wiktionary.org/wiki/%E5%96%84%E5%90%A6
せんひき,https://ja.wiktionary.org/wiki/%E3%81%9B%E3%82%93%E3%81%B2%E3%81%8D
せんびき,https://ja.wiktionary.org/wiki/%E3%81%9B%E3%82%93%E3%81%B3%E3%81%8D
前引け,https://ja.wiktionary.org/wiki/%E5%89%8D%E5%BC%95%E3%81%91
全豹,https://ja.wiktionary.org/wiki/%E5%85%A8%E8%B1%B9
前表,https://ja.wiktionary.org/wiki/%E5%89%8D%E8%A1%A8
前便,https://ja.wiktionary.org/wiki/%E5%89%8D%E4%BE%BF
巛部,https://ja.wiktionary.org/wiki/%E5%B7%9B%E9%83%A8
宣撫,https://ja.wiktionary.org/wiki/%E5%AE%A3%E6%92%AB
舛部,https://ja.wiktionary.org/wiki/%E8%88%9B%E9%83%A8
先夫,https://ja.wiktionary.org/wiki/%E5%85%88%E5%A4%AB
先婦,https://ja.wiktionary.org/wiki/%E5%85%88%E5%A9%A6
宣布,https://ja.wiktionary.org/wiki/%E5%AE%A3%E5%B8%83
船夫,https://ja.wiktionary.org/wiki/%E8%88%B9%E5%A4%AB
戦斧,https://ja.wiktionary.org/wiki/%E6%88%A6%E6%96%A7
全部,https://ja.wiktionary.org/wiki/%E5%85%A8%E9%83%A8
前部,https://ja.wiktionary.org/wiki/%E5%89%8D%E9%83%A8
膳部,https://ja.wiktionary.org/wiki/%E8%86%B3%E9%83%A8
前夫,https://ja.wiktionary.org/wiki/%E5%89%8D%E5%A4%AB
前婦,https://ja.wiktionary.org/wiki/%E5%89%8D%E5%A9%A6
膳夫,https://ja.wiktionary.org/wiki/%E8%86%B3%E5%A4%AB
旋風,https://ja.wiktionary.org/wiki/%E6%97%8B%E9%A2%A8
扇風機,https://ja.wiktionary.org/wiki/%E6%89%87%E9%A2%A8%E6%A9%9F
全幅,https://ja.wiktionary.org/wiki/%E5%85%A8%E5%B9%85
先腹,https://ja.wiktionary.org/wiki/%E5%85%88%E8%85%B9
潜伏,https://ja.wiktionary.org/wiki/%E6%BD%9C%E4%BC%8F
船幅,https://ja.wiktionary.org/wiki/%E8%88%B9%E5%B9%85
船腹,https://ja.wiktionary.org/wiki/%E8%88%B9%E8%85%B9
跧伏,https://ja.wiktionary.org/wiki/%E8%B7%A7%E4%BC%8F
潜伏期,https://ja.wiktionary.org/wiki/%E6%BD%9C%E4%BC%8F%E6%9C%9F
撰文,https://ja.wiktionary.org/wiki/%E6%92%B0%E6%96%87
浅聞,https://ja.wiktionary.org/wiki/%E6%B5%85%E8%81%9E
線分,https://ja.wiktionary.org/wiki/%E7%B7%9A%E5%88%86
選文,https://ja.wiktionary.org/wiki/%E9%81%B8%E6%96%87
全文,https://ja.wiktionary.org/wiki/%E5%85%A8%E6%96%87
前文,https://ja.wiktionary.org/wiki/%E5%89%8D%E6%96%87
千分比,https://ja.wiktionary.org/wiki/%E5%8D%83%E5%88%86%E6%AF%94
千分率,https://ja.wiktionary.org/wiki/%E5%8D%83%E5%88%86%E7%8E%87
煎餅,https://ja.wiktionary.org/wiki/%E7%85%8E%E9%A4%85
全米,https://ja.wiktionary.org/wiki/%E5%85%A8%E7%B1%B3
選別,https://ja.wiktionary.org/wiki/%E9%81%B8%E5%88%A5
餞別,https://ja.wiktionary.org/wiki/%E9%A4%9E%E5%88%A5
せんべろ,https://ja.wiktionary.org/wiki/%E3%81%9B%E3%82%93%E3%81%B9%E3%82%8D
先鞭,https://ja.wiktionary.org/wiki/%E5%85%88%E9%9E%AD
前編,https://ja.wiktionary.org/wiki/%E5%89%8D%E7%B7%A8
千変万化,https://ja.wiktionary.org/wiki/%E5%8D%83%E5%A4%89%E4%B8%87%E5%8C%96
羨慕,https://ja.wiktionary.org/wiki/%E7%BE%A8%E6%85%95
訕謗,https://ja.wiktionary.org/wiki/%E8%A8%95%E8%AC%97
羨望,https://ja.wiktionary.org/wiki/%E7%BE%A8%E6%9C%9B
先方,https://ja.wiktionary.org/wiki/%E5%85%88%E6%96%B9
先鋒,https://ja.wiktionary.org/wiki/%E5%85%88%E9%8B%92
戦法,https://ja.wiktionary.org/wiki/%E6%88%A6%E6%B3%95
全貌,https://ja.wiktionary.org/wiki/%E5%85%A8%E8%B2%8C
前方,https://ja.wiktionary.org/wiki/%E5%89%8D%E6%96%B9
戦歿,https://ja.wiktionary.org/wiki/%E6%88%A6%E6%AD%BF
戦没,https://ja.wiktionary.org/wiki/%E6%88%A6%E6%B2%A1
千枚,https://ja.wiktionary.org/wiki/%E5%8D%83%E6%9E%9A
洗米,https://ja.wiktionary.org/wiki/%E6%B4%97%E7%B1%B3
饌米,https://ja.wiktionary.org/wiki/%E9%A5%8C%E7%B1%B3
ぜんまい,https://ja.wiktionary.org/wiki/%E3%81%9C%E3%82%93%E3%81%BE%E3%81%84
せんまいどおし,https://ja.wiktionary.org/wiki/%E3%81%9B%E3%82%93%E3%81%BE%E3%81%84%E3%81%A9%E3%81%8A%E3%81%97
千万,https://ja.wiktionary.org/wiki/%E5%8D%83%E4%B8%87
宣命,https://ja.wiktionary.org/wiki/%E5%AE%A3%E5%91%BD
賤民,https://ja.wiktionary.org/wiki/%E8%B3%A4%E6%B0%91
選民,https://ja.wiktionary.org/wiki/%E9%81%B8%E6%B0%91
選民思想,https://ja.wiktionary.org/wiki/%E9%81%B8%E6%B0%91%E6%80%9D%E6%83%B3
専務,https://ja.wiktionary.org/wiki/%E5%B0%82%E5%8B%99
船務長,https://ja.wiktionary.org/wiki/%E8%88%B9%E5%8B%99%E9%95%B7
宣明,https://ja.wiktionary.org/wiki/%E5%AE%A3%E6%98%8E
船名,https://ja.wiktionary.org/wiki/%E8%88%B9%E5%90%8D
闡明,https://ja.wiktionary.org/wiki/%E9%97%A1%E6%98%8E
鮮明,https://ja.wiktionary.org/wiki/%E9%AE%AE%E6%98%8E
喘鳴,https://ja.wiktionary.org/wiki/%E5%96%98%E9%B3%B4
剪滅,https://ja.wiktionary.org/wiki/%E5%89%AA%E6%BB%85
殲滅,https://ja.wiktionary.org/wiki/%E6%AE%B2%E6%BB%85
全滅,https://ja.wiktionary.org/wiki/%E5%85%A8%E6%BB%85
漸滅,https://ja.wiktionary.org/wiki/%E6%BC%B8%E6%BB%85
扇面,https://ja.wiktionary.org/wiki/%E6%89%87%E9%9D%A2
洗面,https://ja.wiktionary.org/wiki/%E6%B4%97%E9%9D%A2
全面,https://ja.wiktionary.org/wiki/%E5%85%A8%E9%9D%A2
前面,https://ja.wiktionary.org/wiki/%E5%89%8D%E9%9D%A2
洗面器,https://ja.wiktionary.org/wiki/%E6%B4%97%E9%9D%A2%E5%99%A8
洗面所,https://ja.wiktionary.org/wiki/%E6%B4%97%E9%9D%A2%E6%89%80
洗面台,https://ja.wiktionary.org/wiki/%E6%B4%97%E9%9D%A2%E5%8F%B0
せん妄,https://ja.wiktionary.org/wiki/%E3%81%9B%E3%82%93%E5%A6%84
剪毛,https://ja.wiktionary.org/wiki/%E5%89%AA%E6%AF%9B
旃毛,https://ja.wiktionary.org/wiki/%E6%97%83%E6%AF%9B
旋毛,https://ja.wiktionary.org/wiki/%E6%97%8B%E6%AF%9B
染毛,https://ja.wiktionary.org/wiki/%E6%9F%93%E6%AF%9B
繊毛,https://ja.wiktionary.org/wiki/%E7%B9%8A%E6%AF%9B
譫妄,https://ja.wiktionary.org/wiki/%E8%AD%AB%E5%A6%84
線文字A,https://ja.wiktionary.org/wiki/%E7%B7%9A%E6%96%87%E5%AD%97A
線文字B,https://ja.wiktionary.org/wiki/%E7%B7%9A%E6%96%87%E5%AD%97B
占文,https://ja.wiktionary.org/wiki/%E5%8D%A0%E6%96%87
専門,https://ja.wiktionary.org/wiki/%E5%B0%82%E9%96%80
泉門,https://ja.wiktionary.org/wiki/%E6%B3%89%E9%96%80
前門,https://ja.wiktionary.org/wiki/%E5%89%8D%E9%96%80
禅門,https://ja.wiktionary.org/wiki/%E7%A6%85%E9%96%80
専門家,https://ja.wiktionary.org/wiki/%E5%B0%82%E9%96%80%E5%AE%B6
専門学校,https://ja.wiktionary.org/wiki/%E5%B0%82%E9%96%80%E5%AD%A6%E6%A0%A1
専門語,https://ja.wiktionary.org/wiki/%E5%B0%82%E9%96%80%E8%AA%9E
専門用語,https://ja.wiktionary.org/wiki/%E5%B0%82%E9%96%80%E7%94%A8%E8%AA%9E
前夜,https://ja.wiktionary.org/wiki/%E5%89%8D%E5%A4%9C
仙薬,https://ja.wiktionary.org/wiki/%E4%BB%99%E8%96%AC
先約,https://ja.wiktionary.org/wiki/%E5%85%88%E7%B4%84
煎薬,https://ja.wiktionary.org/wiki/%E7%85%8E%E8%96%AC
全訳,https://ja.wiktionary.org/wiki/%E5%85%A8%E8%A8%B3
前約,https://ja.wiktionary.org/wiki/%E5%89%8D%E7%B4%84
占有,https://ja.wiktionary.org/wiki/%E5%8D%A0%E6%9C%89
専有,https://ja.wiktionary.org/wiki/%E5%B0%82%E6%9C%89
戦友,https://ja.wiktionary.org/wiki/%E6%88%A6%E5%8F%8B
善友,https://ja.wiktionary.org/wiki/%E5%96%84%E5%8F%8B
占有改定,https://ja.wiktionary.org/wiki/%E5%8D%A0%E6%9C%89%E6%94%B9%E5%AE%9A
占有権,https://ja.wiktionary.org/wiki/%E5%8D%A0%E6%9C%89%E6%A8%A9
専有部分,https://ja.wiktionary.org/wiki/%E5%B0%82%E6%9C%89%E9%83%A8%E5%88%86
占用,https://ja.wiktionary.org/wiki/%E5%8D%A0%E7%94%A8
宣揚,https://ja.wiktionary.org/wiki/%E5%AE%A3%E6%8F%9A
専用,https://ja.wiktionary.org/wiki/%E5%B0%82%E7%94%A8
閃耀,https://ja.wiktionary.org/wiki/%E9%96%83%E8%80%80
全容,https://ja.wiktionary.org/wiki/%E5%85%A8%E5%AE%B9
善用,https://ja.wiktionary.org/wiki/%E5%96%84%E7%94%A8
専用使用権,https://ja.wiktionary.org/wiki/%E5%B0%82%E7%94%A8%E4%BD%BF%E7%94%A8%E6%A8%A9
全裸,https://ja.wiktionary.org/wiki/%E5%85%A8%E8%A3%B8
戦乱,https://ja.wiktionary.org/wiki/%E6%88%A6%E4%B9%B1
千里,https://ja.wiktionary.org/wiki/%E5%8D%83%E9%87%8C
戦利,https://ja.wiktionary.org/wiki/%E6%88%A6%E5%88%A9
千里眼,https://ja.wiktionary.org/wiki/%E5%8D%83%E9%87%8C%E7%9C%BC
戦慄,https://ja.wiktionary.org/wiki/%E6%88%A6%E6%85%84
旋律,https://ja.wiktionary.org/wiki/%E6%97%8B%E5%BE%8B
前立腺,https://ja.wiktionary.org/wiki/%E5%89%8D%E7%AB%8B%E8%85%BA
前立腺癌,https://ja.wiktionary.org/wiki/%E5%89%8D%E7%AB%8B%E8%85%BA%E7%99%8C
千里万里,https://ja.wiktionary.org/wiki/%E5%8D%83%E9%87%8C%E4%B8%87%E9%87%8C
戦利品,https://ja.wiktionary.org/wiki/%E6%88%A6%E5%88%A9%E5%93%81
戦略,https://ja.wiktionary.org/wiki/%E6%88%A6%E7%95%A5
前略,https://ja.wiktionary.org/wiki/%E5%89%8D%E7%95%A5
潜竜,https://ja.wiktionary.org/wiki/%E6%BD%9C%E7%AB%9C
川柳,https://ja.wiktionary.org/wiki/%E5%B7%9D%E6%9F%B3
潜流,https://ja.wiktionary.org/wiki/%E6%BD%9C%E6%B5%81
浅慮,https://ja.wiktionary.org/wiki/%E6%B5%85%E6%85%AE
千両,https://ja.wiktionary.org/wiki/%E5%8D%83%E4%B8%A1
占領,https://ja.wiktionary.org/wiki/%E5%8D%A0%E9%A0%98
染料,https://ja.wiktionary.org/wiki/%E6%9F%93%E6%96%99
線量,https://ja.wiktionary.org/wiki/%E7%B7%9A%E9%87%8F
選良,https://ja.wiktionary.org/wiki/%E9%81%B8%E8%89%AF
善良,https://ja.wiktionary.org/wiki/%E5%96%84%E8%89%AF
全寮制,https://ja.wiktionary.org/wiki/%E5%85%A8%E5%AF%AE%E5%88%B6
戦力,https://ja.wiktionary.org/wiki/%E6%88%A6%E5%8A%9B
全力,https://ja.wiktionary.org/wiki/%E5%85%A8%E5%8A%9B
閃緑岩,https://ja.wiktionary.org/wiki/%E9%96%83%E7%B7%91%E5%B2%A9
前輪,https://ja.wiktionary.org/wiki/%E5%89%8D%E8%BC%AA
先例,https://ja.wiktionary.org/wiki/%E5%85%88%E4%BE%8B
洗礼,https://ja.wiktionary.org/wiki/%E6%B4%97%E7%A4%BC
繊麗,https://ja.wiktionary.org/wiki/%E7%B9%8A%E9%BA%97
船齢,https://ja.wiktionary.org/wiki/%E8%88%B9%E9%BD%A2
鮮麗,https://ja.wiktionary.org/wiki/%E9%AE%AE%E9%BA%97
全霊,https://ja.wiktionary.org/wiki/%E5%85%A8%E9%9C%8A
前例,https://ja.wiktionary.org/wiki/%E5%89%8D%E4%BE%8B
洗礼名,https://ja.wiktionary.org/wiki/%E6%B4%97%E7%A4%BC%E5%90%8D
戦歴,https://ja.wiktionary.org/wiki/%E6%88%A6%E6%AD%B4
前歴,https://ja.wiktionary.org/wiki/%E5%89%8D%E6%AD%B4
戦列,https://ja.wiktionary.org/wiki/%E6%88%A6%E5%88%97
鮮烈,https://ja.wiktionary.org/wiki/%E9%AE%AE%E7%83%88
前列,https://ja.wiktionary.org/wiki/%E5%89%8D%E5%88%97
洗練,https://ja.wiktionary.org/wiki/%E6%B4%97%E7%B7%B4
線路,https://ja.wiktionary.org/wiki/%E7%B7%9A%E8%B7%AF
船艫,https://ja.wiktionary.org/wiki/%E8%88%B9%E8%89%AB
船路,https://ja.wiktionary.org/wiki/%E8%88%B9%E8%B7%AF
賤陋,https://ja.wiktionary.org/wiki/%E8%B3%A4%E9%99%8B
撰録,https://ja.wiktionary.org/wiki/%E6%92%B0%E9%8C%B2
選録,https://ja.wiktionary.org/wiki/%E9%81%B8%E9%8C%B2
前腕,https://ja.wiktionary.org/wiki/%E5%89%8D%E8%85%95
前腕骨,https://ja.wiktionary.org/wiki/%E5%89%8D%E8%85%95%E9%AA%A8
租,https://ja.wiktionary.org/wiki/%E7%A7%9F
阻,https://ja.wiktionary.org/wiki/%E9%98%BB
ソ,https://ja.wiktionary.org/wiki/%E3%82%BD
粗悪,https://ja.wiktionary.org/wiki/%E7%B2%97%E6%82%AA
素案,https://ja.wiktionary.org/wiki/%E7%B4%A0%E6%A1%88
粗衣,https://ja.wiktionary.org/wiki/%E7%B2%97%E8%A1%A3
粗衣粗食,https://ja.wiktionary.org/wiki/%E7%B2%97%E8%A1%A3%E7%B2%97%E9%A3%9F
そいね,https://ja.wiktionary.org/wiki/%E3%81%9D%E3%81%84%E3%81%AD
素因数,https://ja.wiktionary.org/wiki/%E7%B4%A0%E5%9B%A0%E6%95%B0
素因数分解,https://ja.wiktionary.org/wiki/%E7%B4%A0%E5%9B%A0%E6%95%B0%E5%88%86%E8%A7%A3
僧,https://ja.wiktionary.org/wiki/%E5%83%A7
壮,https://ja.wiktionary.org/wiki/%E5%A3%AE
層,https://ja.wiktionary.org/wiki/%E5%B1%A4
惣,https://ja.wiktionary.org/wiki/%E6%83%A3
想,https://ja.wiktionary.org/wiki/%E6%83%B3
曹,https://ja.wiktionary.org/wiki/%E6%9B%B9
葬,https://ja.wiktionary.org/wiki/%E8%91%AC
装,https://ja.wiktionary.org/wiki/%E8%A3%85
像,https://ja.wiktionary.org/wiki/%E5%83%8F
増,https://ja.wiktionary.org/wiki/%E5%A2%97
象,https://ja.wiktionary.org/wiki/%E8%B1%A1
ゾウ,https://ja.wiktionary.org/wiki/%E3%82%BE%E3%82%A6
増二度,https://ja.wiktionary.org/wiki/%E5%A2%97%E4%BA%8C%E5%BA%A6
増三度,https://ja.wiktionary.org/wiki/%E5%A2%97%E4%B8%89%E5%BA%A6
増四度,https://ja.wiktionary.org/wiki/%E5%A2%97%E5%9B%9B%E5%BA%A6
増六度,https://ja.wiktionary.org/wiki/%E5%A2%97%E5%85%AD%E5%BA%A6
相愛,https://ja.wiktionary.org/wiki/%E7%9B%B8%E6%84%9B
ぞうあざらし,https://ja.wiktionary.org/wiki/%E3%81%9E%E3%81%86%E3%81%82%E3%81%96%E3%82%89%E3%81%97
ゾウアザラシ,https://ja.wiktionary.org/wiki/%E3%82%BE%E3%82%A6%E3%82%A2%E3%82%B6%E3%83%A9%E3%82%B7
僧庵,https://ja.wiktionary.org/wiki/%E5%83%A7%E5%BA%B5
創案,https://ja.wiktionary.org/wiki/%E5%89%B5%E6%A1%88
草庵,https://ja.wiktionary.org/wiki/%E8%8D%89%E5%BA%B5
草案,https://ja.wiktionary.org/wiki/%E8%8D%89%E6%A1%88
創痍,https://ja.wiktionary.org/wiki/%E5%89%B5%E7%97%8D
相異,https://ja.wiktionary.org/wiki/%E7%9B%B8%E7%95%B0
相違,https://ja.wiktionary.org/wiki/%E7%9B%B8%E9%81%95
総意,https://ja.wiktionary.org/wiki/%E7%B7%8F%E6%84%8F
僧衣,https://ja.wiktionary.org/wiki/%E5%83%A7%E8%A1%A3
増一度,https://ja.wiktionary.org/wiki/%E5%A2%97%E4%B8%80%E5%BA%A6
総入れ歯,https://ja.wiktionary.org/wiki/%E7%B7%8F%E5%85%A5%E3%82%8C%E6%AD%AF
僧院,https://ja.wiktionary.org/wiki/%E5%83%A7%E9%99%A2
増員,https://ja.wiktionary.org/wiki/%E5%A2%97%E5%93%A1
躁鬱,https://ja.wiktionary.org/wiki/%E8%BA%81%E9%AC%B1
総売上高,https://ja.wiktionary.org/wiki/%E7%B7%8F%E5%A3%B2%E4%B8%8A%E9%AB%98
叢雲,https://ja.wiktionary.org/wiki/%E5%8F%A2%E9%9B%B2
造営,https://ja.wiktionary.org/wiki/%E9%80%A0%E5%96%B6
造影剤,https://ja.wiktionary.org/wiki/%E9%80%A0%E5%BD%B1%E5%89%A4
増益,https://ja.wiktionary.org/wiki/%E5%A2%97%E7%9B%8A
ソヴェト,https://ja.wiktionary.org/wiki/%E3%82%BD%E3%83%B4%E3%82%A7%E3%83%88
増援,https://ja.wiktionary.org/wiki/%E5%A2%97%E6%8F%B4
造園,https://ja.wiktionary.org/wiki/%E9%80%A0%E5%9C%92
憎悪,https://ja.wiktionary.org/wiki/%E6%86%8E%E6%82%AA
相応,https://ja.wiktionary.org/wiki/%E7%9B%B8%E5%BF%9C
噪音,https://ja.wiktionary.org/wiki/%E5%99%AA%E9%9F%B3
宋音,https://ja.wiktionary.org/wiki/%E5%AE%8B%E9%9F%B3
騒音,https://ja.wiktionary.org/wiki/%E9%A8%92%E9%9F%B3
喪家,https://ja.wiktionary.org/wiki/%E5%96%AA%E5%AE%B6
増価,https://ja.wiktionary.org/wiki/%E5%A2%97%E4%BE%A1
挿花,https://ja.wiktionary.org/wiki/%E6%8C%BF%E8%8A%B1
葱花,https://ja.wiktionary.org/wiki/%E8%91%B1%E8%8A%B1
造花,https://ja.wiktionary.org/wiki/%E9%80%A0%E8%8A%B1
挿画,https://ja.wiktionary.org/wiki/%E6%8C%BF%E7%94%BB
早歌,https://ja.wiktionary.org/wiki/%E6%97%A9%E6%AD%8C
爪牙,https://ja.wiktionary.org/wiki/%E7%88%AA%E7%89%99
草画,https://ja.wiktionary.org/wiki/%E8%8D%89%E7%94%BB
装画,https://ja.wiktionary.org/wiki/%E8%A3%85%E7%94%BB
増加,https://ja.wiktionary.org/wiki/%E5%A2%97%E5%8A%A0
造化,https://ja.wiktionary.org/wiki/%E9%80%A0%E5%8C%96
雑歌,https://ja.wiktionary.org/wiki/%E9%9B%91%E6%AD%8C
僧戒,https://ja.wiktionary.org/wiki/%E5%83%A7%E6%88%92
僧階,https://ja.wiktionary.org/wiki/%E5%83%A7%E9%9A%8E
壮快,https://ja.wiktionary.org/wiki/%E5%A3%AE%E5%BF%AB
挿鞋,https://ja.wiktionary.org/wiki/%E6%8C%BF%E9%9E%8B
掃海,https://ja.wiktionary.org/wiki/%E6%8E%83%E6%B5%B7
桑海,https://ja.wiktionary.org/wiki/%E6%A1%91%E6%B5%B7
滄海,https://ja.wiktionary.org/wiki/%E6%BB%84%E6%B5%B7
